Date,AAPL,MSFT,GOOGL
2022-10-10,137.97483825683594,222.7592315673828,97.05782318115234
2022-10-11,136.55995178222656,219.02793884277344,96.38338470458984
2022-10-12,135.93109130859375,219.3583221435547,96.76026916503906
2022-10-13,140.50013732910156,227.60792541503906,98.24798583984375
2022-10-14,135.9703826904297,222.08872985839844,95.76847076416016
2022-10-17,139.93023681640625,230.8047637939453,99.15052795410156
2022-10-18,141.2469024658203,231.74732971191406,99.94396209716797
2022-10-19,141.35498046875,229.78448486328125,98.81330871582031
2022-10-20,140.8931427001953,229.4638214111328,99.15052795410156
2022-10-21,144.70559692382812,235.26483154296875,100.30101013183594
2022-10-24,146.8476104736328,240.2495574951172,101.67961883544922
2022-10-25,149.68731689453125,243.5630340576172,103.6235580444336
2022-10-26,146.74937438964844,224.7706298828125,94.15184783935547
2022-10-27,142.27859497070312,220.32997131347656,91.46405792236328
2022-10-28,153.02809143066406,229.1917724609375,95.50070190429688
2022-10-31,150.66986083984375,225.5576934814453,93.73529052734375
2022-11-01,148.0267333984375,221.7097930908203,89.7283935546875
2022-11-02,142.5045928955078,213.86830139160156,86.25709533691406
2022-11-03,136.461669921875,208.1839141845703,82.74610900878906
2022-11-04,136.19593811035156,215.12176513671875,85.87027740478516
2022-11-07,136.72744750976562,221.4182891845703,87.76463317871094
2022-11-08,137.29827880859375,222.38998413085938,88.17127227783203
2022-11-09,132.7413330078125,218.15341186523438,86.60420989990234
2022-11-10,144.55197143554688,236.10047912597656,93.16995239257812
2022-11-11,147.33729553222656,240.11354064941406,95.61972045898438
2022-11-14,145.93968200683594,234.71096801757812,94.91552734375
2022-11-15,147.67190551757812,235.11907958984375,97.63306427001953
2022-11-16,146.44163513183594,235.54782104492188,98.0396957397461
2022-11-17,148.3411865234375,235.49908447265625,97.5537109375
2022-11-18,148.9022216796875,235.05084228515625,96.63134002685547
2022-11-21,145.6739501953125,235.85964965820312,94.81634521484375
2022-11-22,147.80970764160156,238.76341247558594,96.25446319580078
2022-11-23,148.68568420410156,241.24822998046875,97.65290832519531
2022-11-25,145.77239990234375,241.16049194335938,96.66108703613281
2022-11-28,141.94375610351562,235.5771026611328,95.26266479492188
2022-11-29,138.94189453125,234.18362426757812,94.40970611572266
2022-11-30,145.6936492919922,248.6148681640625,100.16216278076172
2022-12-01,145.96922302246094,248.17637634277344,100.16216278076172
2022-12-02,145.47711181640625,248.4979248046875,99.6166763305664
2022-12-05,144.3157501220703,243.80117797851562,98.66454315185547
2022-12-06,140.65443420410156,238.8511199951172,96.18502807617188
2022-12-07,138.715576171875,238.1202850341797,94.1617431640625
2022-12-08,140.39857482910156,241.0727996826172,92.94183349609375
2022-12-09,139.91629028320312,239.14344787597656,92.06904602050781
2022-12-12,142.20953369140625,246.05209350585938,92.54512023925781
2022-12-13,143.17404174804688,250.34934997558594,94.8460922241211
2022-12-14,140.94972229003906,250.64166259765625,94.29068756103516
2022-12-15,134.3456268310547,242.64163208007812,90.11520385742188
2022-12-16,132.38702392578125,238.43209838867188,89.52012634277344
2022-12-19,130.28079223632812,234.300537109375,87.71504211425781
2022-12-20,130.2119140625,235.6160125732422,88.29029083251953
2022-12-21,133.31219482421875,238.1787872314453,88.84569549560547
2022-12-22,130.14297485351562,232.0983428955078,87.04060363769531
2022-12-23,129.7788543701172,232.62452697753906,88.4985580444336
2022-12-27,127.97772979736328,230.89981079101562,86.67364501953125
2022-12-28,124.05070495605469,228.53195190429688,85.31487274169922
2022-12-29,127.56436157226562,234.84622192382812,87.7249526977539
2022-12-30,127.87931823730469,233.68667602539062,87.50675964355469
2023-01-03,123.09603118896484,233.45277404785156,88.38947296142578
2023-01-04,124.36566162109375,223.24081420898438,87.35799407958984
2023-01-05,123.04681396484375,216.6244659423828,85.4933853149414
2023-01-06,127.57418060302734,219.17747497558594,86.62405395507812
2023-01-09,128.0958251953125,221.31146240234375,87.29846954345703
2023-01-10,128.66665649414062,222.99722290039062,87.6952133178711
2023-01-11,131.38316345214844,229.740234375,90.76979064941406
2023-01-12,131.30438232421875,232.41018676757812,90.38298034667969
2023-01-13,132.633056640625,233.11175537109375,91.3648681640625
2023-01-17,133.79449462890625,234.20310974121094,90.54167175292969
2023-01-18,133.07598876953125,229.77920532226562,90.3730697631836
2023-01-19,133.13502502441406,225.9984588623047,92.28724670410156
2023-01-20,135.69400024414062,234.07644653320312,97.21649932861328
2023-01-23,138.88287353515625,236.37606811523438,98.97200012207031
2023-01-24,140.2804412841797,235.84986877441406,96.89911651611328
2023-01-25,139.6210174560547,234.45648193359375,94.43946838378906
2023-01-26,141.68789672851562,241.65748596191406,96.7206039428711
2023-01-27,143.62677001953125,241.81338500976562,98.5554428100586
2023-01-30,140.74305725097656,236.50277709960938,96.1453628540039
2023-01-31,142.01266479492188,241.47232055664062,98.02978515625
2023-02-01,143.13470458984375,246.2859649658203,99.60674285888672
2023-02-02,148.43960571289062,257.8329772949219,106.85681915283203
2023-02-03,152.06150817871094,251.74276733398438,103.92108917236328
2023-02-06,149.33523559570312,250.20315551757812,102.05650329589844
2023-02-07,152.2091827392578,260.7172546386719,106.75765228271484
2023-02-08,149.52223205566406,259.9084777832031,98.5554428100586
2023-02-09,148.48883056640625,256.8779602050781,94.23118591308594
2023-02-10,148.85353088378906,256.3712463378906,93.79479217529297
2023-02-13,151.65298461914062,264.3810729980469,93.83447265625
2023-02-14,151.01229858398438,265.2093200683594,93.90388488769531
2023-02-15,153.11184692382812,263.0894775390625,96.1453628540039
